[Profiler] Pipeline IA tomo: 14.7681 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.6895 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8001 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.1665 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4227 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9281 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2518 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.6988 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0823 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4669 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9756 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1356 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6367 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1822 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.0456 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2198 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2269 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4466 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8192 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1074 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0012 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.4537 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.7707 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.5798 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.5712 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8814 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7674 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5749 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.5652 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2687 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9072 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0099 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7982 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.8278 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8108 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5763 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2022 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4515 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.189 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2491 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.203 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4384 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.5726 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4842 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.0852 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7431 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0241 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6501 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.3528 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5229 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.933 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8547 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1804 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6535 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.3614 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.841 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.122 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.6751 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3801 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8099 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2138 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.5086 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1056 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.932 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4558 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7472 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5101 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5577 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.2187 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.4524 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.0137 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.343 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5938 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5021 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8619 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.0717 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6367 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5237 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.3889 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4277 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3496 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5935 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0199 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3068 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3778 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4177 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1002 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7144 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2503 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.3076 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2081 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.0245 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9201 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1001 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3481 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.7057 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6263 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.0997 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.0786 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.8045 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4363 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.6557 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3685 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3436 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.2198 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3268 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2125 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 17.0061 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5966 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.6158 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5915 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4754 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8871 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.878 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.1622 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.8363 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3167 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.9557 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5265 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.5633 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.3583 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2955 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9157 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2569 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7808 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.1275 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5962 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8685 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4955 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2773 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.1368 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2304 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8254 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9163 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.9599 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6984 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2455 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5188 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8116 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1843 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7544 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8969 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5204 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8888 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5731 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6319 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3141 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7181 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9203 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7957 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.7658 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6045 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7566 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0557 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0508 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2057 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.674 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9331 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5269 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3952 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6675 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9342 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.7107 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3119 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.9315 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.3183 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.7449 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.7787 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4405 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2507 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9531 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.247 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9769 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9454 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8176 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6098 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.202 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.8452 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.637 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.6644 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7986 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2358 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3825 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6337 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9016 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.7602 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9449 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7455 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.7257 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1092 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5488 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.275 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8097 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4533 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8565 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2036 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8871 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4638 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3263 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3972 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1472 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8905 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6851 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1074 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0634 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.7805 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.9708 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4814 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3265 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9451 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7461 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.1312 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.1328 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5259 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7559 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8798 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.483 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8727 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9172 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6296 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8626 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.6407 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0482 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9034 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8052 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2803 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0909 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.84 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.566 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0504 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9196 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6839 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.2031 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.9718 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.9573 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.462 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6611 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4907 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.357 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.9503 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2772 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9265 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1303 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7864 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.9129 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6193 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3038 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.5918 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.8096 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5786 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8423 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4099 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4115 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.386 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6535 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5829 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6899 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.7399 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.4001 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5346 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7596 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.4426 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5603 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.374 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8135 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5985 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9034 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9978 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5219 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.8998 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2518 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0507 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.579 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.4968 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1039 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.1319 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.7467 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.7323 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2744 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1011 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5871 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.3563 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.0176 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.3697 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.2815 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.445 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.4279 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.4759 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.8194 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2738 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.7408 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1003 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9525 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.1694 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3252 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.5417 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6935 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.9301 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5061 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.091 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0628 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.9141 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.1683 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.5531 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.3735 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.7808 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.5249 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.8814 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.6419 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.2122 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.828 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.924 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.176 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 16.216 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9162 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.0521 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.0356 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.5761 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.479 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3436 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.5833 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.8425 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.4 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.832 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.375 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.2889 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.3899 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.3581 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.0502 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.0946 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 15.3619 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.048 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.9423 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 13.9498 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.6609 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.3979 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.7076 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.2492 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.6222 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 11.4473 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 12.3928 ms | Denoise: ON | VSR (0)
[Profiler] Pipeline IA tomo: 14.5263 ms | Denoise: ON | VSR (0)
